trainx,train_y
25.9,13.0
25.4,12.0
27.0,12.0
29.727272727272727,8.0
30.333333333333332,17.0
30.4,14.0
30.4,19.0
26.88888888888889,10.0
29.3,16.0
32.3,21.0
33.72727272727273,22.0
34.666666666666664,24.0
30.0,23.0
33.77777777777778,27.0
39.44444444444444,28.0
37.8,28.0
38.4,24.0
38.6,22.0
39.1,28.0
36.9,1.0
35.7,26.0
32.7,23.0
31.4,18.0
30.8,13.0
30.1,14.0
28.636363636363637,19.0
28.4,16.0
27.77777777777778,14.0
27.1,17.0
29.11111111111111,24.0
28.2,17.0
29.9,14.0
33.3,19.0
37.09090909090909,19.0
38.888888888888886,34.0
39.0,32.0
36.5,-2.0
32.333333333333336,12.0
34.3,19.0
32.888888888888886,1.0
35.22222222222222,1.0
38.63636363636363,1.0
36.6,1.0
35.0,1.0
34.4,1.0
35.3,1.0
33.6,1.0
33.5,1.0
34.0,1.0
34.8,1.0
34.77777777777778,1.0
35.0,1.0
36.333333333333336,1.0
41.1,1.0
38.7,1.0
39.4,1.0
39.81818181818182,-2.0
42.3,-2.0
39.6,38.0
38.55555555555556,1.0
38.8,18.0
37.5,1.0
34.22222222222222,-3.0
32.375,24.0
35.09090909090909,24.0
37.5,1.0
41.2,1.0
43.3,1.0
43.6,29.0
41.8,1.0
40.44444444444444,1.0
39.4,33.0
39.44444444444444,1.0
39.54545454545455,1.0
39.44444444444444,1.0
38.4,1.0
39.0,1.0
40.2,35.0
51.9,500.0
51.0,1.0
47.7,35.0
53.45454545454545,35.0
58.44444444444444,45.0
49.7,41.0
41.9,43.0
39.4,38.0
35.8,37.0
36.3,30.0
38.0,20.0
41.4,19.0
40.0,25.0
40.9,36.0
44.0,51.0
45.1,54.0
42.3,47.0
37.7,34.0
37.7,30.0
36.3,23.0
34.18181818181818,22.0
31.444444444444443,11.0
30.4,15.0
23.9,19.0
17.8,19.0
21.8,12.0
28.8,22.0
33.888888888888886,19.0
35.27272727272727,17.0
30.666666666666668,20.0
29.22222222222222,21.0
16.6,19.0
2.888888888888889,8.0
3.3,3.0
5.4,3.0
7.181818181818182,8.0
8.0,7.0
7.4,2.0
7.6,1.0
7.4,1.0
6.888888888888889,2.0
5.9,1.0
4.818181818181818,1.0
4.1,1.0
4.7,1.0
4.7,1.0
6.2,1.0
8.1,3.0
7.6,3.0
6.909090909090909,3.0
4.3,6.0
4.9,13.0
8.6,19.0
14.5,14.0
12.222222222222221,14.0
5.555555555555555,10.0
2.909090909090909,11.0
2.6666666666666665,4.0
2.3,11.0
2.3,21.0
2.5,27.0
3.2222222222222223,19.0
0.8333333333333334,19.0
6.666666666666667,19.0
3.6,3.0
1.0,3.0
15.833333333333334,3.0
3.727272727272727,1.0
1.0,1.0
7.0,1.0
5.2,3.0
1.5,3.0
18.285714285714285,3.0
2.7777777777777777,7.0
1.1,7.0
4.4,7.0
3.4,4.0
1.0,4.0
9.0,4.0
3.5,1.0
0.9,1.0
7.5,1.0
4.111111111111111,1.0
1.0,1.0
11.142857142857142,1.0
4.7,1.0
1.2,1.0
18.5,1.0
5.454545454545454,1.0
3.2,1.0
9.8,1.0
4.5,6.0
4.6,6.0
8.5,6.0
5.1,13.0
5.5,13.0
7.0,13.0
8.875,9.0
11.11111111111111,9.0
13.5,9.0
12.8,6.0
15.142857142857142,6.0
19.0,6.0
9.444444444444445,9.0
9.0,9.0
10.666666666666666,9.0
9.8,15.0
11.9,15.0
16.0,15.0
12.727272727272727,16.0
13.8,16.0
15.0,16.0
14.11111111111111,18.0
15.3,18.0
18.2,18.0
13.333333333333334,19.0
13.1,19.0
16.0,19.0
12.3,18.0
12.375,18.0
15.4,18.0
12.5,7.0
11.11111111111111,7.0
17.428571428571427,7.0
13.1,1.0
10.363636363636363,1.0
16.833333333333332,1.0
13.0,1.0
9.777777777777779,1.0
16.0,1.0
13.0,1.0
9.7,1.0
16.666666666666668,1.0
13.555555555555555,6.0
10.0,6.0
15.5,6.0
2.3333333333333335,19.0
4.0,19.0
2.4,3.0
20.833333333333332,3.0
3.3,1.0
9.75,1.0
3.0,3.0
16.4,3.0
2.5454545454545454,7.0
5.666666666666667,7.0
3.2,4.0
16.714285714285715,4.0
3.4,1.0
9.8,1.0
4.2,1.0
11.5,1.0
3.4444444444444446,1.0
7.666666666666667,1.0
3.4,1.0
10.833333333333334,1.0
4.1,6.0
7.5,6.0
4.454545454545454,13.0
6.666666666666667,13.0
5.888888888888889,9.0
11.8,9.0
8.6,6.0
17.5,6.0
8.1,9.0
10.0,9.0
7.2,15.0
16.0,15.0
10.0,16.0
15.0,16.0
12.2,18.0
17.166666666666668,18.0
11.363636363636363,19.0
16.25,19.0
10.88888888888889,18.0
15.25,18.0
10.555555555555555,7.0
15.285714285714286,7.0
10.333333333333334,1.0
15.333333333333334,1.0
10.666666666666666,1.0
14.8,1.0
10.6,1.0
15.2,1.0
11.25,6.0
15.875,6.0
16.5,8.0
15.0,7.0
13.5,5.0
9.0,5.0
5.0,5.0
3.5,4.0
4.8,2.0
8.0,2.0
8.333333333333334,3.0
8.5,2.0
16.6,6.0
12.0,5.0
10.0,478.0
18.0,20.0
16.75,12.0
20.5,3.0
15.5,4.0
14.666666666666666,4.0
15.25,5.0
16.0,6.0
15.5,6.0
21.0,9.0
19.2,10.0
22.0,11.0
16.818181818181817,12.0
20.5,12.0
14.6,12.0
16.2,12.0
20.0,12.0
14.0,12.0
17.4,12.0
19.5,12.0
18.0,12.0
0.0,19.0
4.666666666666667,19.0
4.0,19.0
0.0,3.0
5.5,3.0
4.666666666666667,3.0
1.4,1.0
4.25,1.0
7.0,1.0
0.5,3.0
4.4,3.0
5.6,3.0
0.16666666666666666,7.0
3.3333333333333335,7.0
5.25,7.0
0.0,4.0
2.2,4.0
3.3333333333333335,4.0
0.0,1.0
2.75,1.0
3.75,1.0
0.0,1.0
2.1666666666666665,1.0
4.333333333333333,1.0
2.8,1.0
9.142857142857142,1.0
14.666666666666666,1.0
0.0,1.0
5.0,1.0
7.333333333333333,1.0
0.0,6.0
5.25,6.0
6.0,6.0
0.3333333333333333,13.0
4.75,13.0
6.0,13.0
1.6666666666666667,9.0
10.333333333333334,9.0
13.0,9.0
3.0,6.0
13.666666666666666,6.0
18.0,6.0
1.0,9.0
11.0,9.0
12.666666666666666,9.0
1.75,15.0
11.5,15.0
11.6,15.0
3.25,16.0
15.0,16.0
13.714285714285714,16.0
3.8,18.0
14.6,18.0
14.5,18.0
3.0,19.0
15.0,19.0
3.75,18.0
16.88888888888889,18.0
3.0,7.0
16.2,7.0
3.0,1.0
14.571428571428571,1.0
2.5714285714285716,1.0
13.857142857142858,1.0
2.4,1.0
13.833333333333334,1.0
2.5,6.0
13.666666666666666,6.0
5.666666666666667,19.0
9.666666666666666,19.0
4.0,19.0
7.5,3.0
8.666666666666666,3.0
4.0,3.0
12.0,1.0
9.0,1.0
7.0,1.0
22.0,3.0
5.8,3.0
14.25,3.0
8.833333333333334,7.0
6.333333333333333,7.0
4.5,7.0
5.5,4.0
4.0,4.0
4.75,4.0
6.0,1.0
4.142857142857143,1.0
5.333333333333333,1.0
21.5,1.0
5.0,1.0
3.0,1.0
26.333333333333332,1.0
6.0,1.0
10.0,1.0
6.714285714285714,1.0
9.0,1.0
5.0,1.0
7.0,6.0
17.25,6.0
4.666666666666667,6.0
6.666666666666667,13.0
8.333333333333334,13.0
4.0,13.0
12.8,9.0
7.4,9.0
17.666666666666668,9.0
20.0,6.0
7.0,6.0
18.5,6.0
11.333333333333334,9.0
8.2,9.0
11.666666666666666,9.0
12.8,15.0
6.25,15.0
15.333333333333334,15.0
15.666666666666666,16.0
6.5,16.0
18.333333333333332,16.0
16.666666666666668,18.0
9.0,18.0
19.714285714285715,18.0
15.666666666666666,19.0
11.0,19.0
17.285714285714285,19.0
17.666666666666668,18.0
15.714285714285714,18.0
14.25,18.0
14.0,7.0
9.0,7.0
17.0,7.0
14.5,1.0
11.5,1.0
15.125,1.0
13.4,1.0
24.0,1.0
15.0,1.0
14.75,1.0
28.25,1.0
18.25,1.0
14.75,6.0
31.0,6.0
17.4,6.0
5.0,19.0
31.333333333333332,3.0
13.333333333333334,1.0
13.0,3.0
4.0,7.0
9.5,4.0
8.2,1.0
8.0,1.0
11.428571428571429,1.0
8.0,1.0
6.75,6.0
6.5,13.0
17.0,6.0
9.333333333333334,9.0
12.166666666666666,15.0
14.5,16.0
16.0,18.0
13.0,7.0
13.0,1.0
13.333333333333334,1.0
14.75,1.0
14.166666666666666,6.0
11.428571428571429,12.0
15.25,19.0
12.428571428571429,12.0
10.857142857142858,9.0
12.0,2.0
13.0,6.0
15.142857142857142,13.0
15.75,13.0
14.666666666666666,9.0
15.125,2.0
13.777777777777779,6.0
13.5,4.0
12.666666666666666,8.0
11.333333333333334,8.0
12.0,8.0
21.0,2.0
13.333333333333334,8.0
15.333333333333334,13.0
15.0,9.0
18.25,6.0
13.166666666666666,2.0
15.571428571428571,6.0
18.285714285714285,8.0
15.75,8.0
13.166666666666666,1.0
13.4,3.0
16.625,3.0
12.666666666666666,3.0
15.0,4.0
16.0,8.0
10.5,8.0
24.25,2.0
12.333333333333334,1.0
14.166666666666666,1.0
11.8,4.0
10.166666666666666,4.0
9.875,14.0
9.142857142857142,8.0
17.8,14.0
19.857142857142858,6.0
28.833333333333332,12.0
27.333333333333332,13.0
35.8,14.0
35.666666666666664,17.0
25.6,10.0
23.857142857142858,13.0
27.125,10.0
24.285714285714285,10.0
17.5,8.0
16.666666666666668,5.0
23.166666666666668,6.0
31.0,4.0
30.0,6.0
24.5,5.0
16.285714285714285,4.0
23.857142857142858,6.0
25.833333333333332,5.0
27.333333333333332,13.0
27.25,10.0
23.8,10.0
23.0,13.0
25.428571428571427,12.0
26.285714285714285,16.0
27.625,10.0
22.0,17.0
19.857142857142858,18.0
14.857142857142858,16.0
16.2,8.0
11.666666666666666,3.0
17.0,8.0
13.8,8.0
13.625,14.0
17.125,8.0
12.0,1.0
8.333333333333334,1.0
8.857142857142858,1.0
10.714285714285714,1.0
9.555555555555555,1.0
9.428571428571429,1.0
9.166666666666666,1.0
10.375,1.0
10.333333333333334,1.0
14.11111111111111,2.0
17.857142857142858,2.0
23.25,10.0
27.25,1.0
31.2,23.0
36.166666666666664,21.0
34.833333333333336,18.0
32.75,17.0
34.5,12.0
37.0,16.0
38.0,14.0
34.888888888888886,25.0
26.333333333333332,23.0
24.75,19.0
25.4,10.0
35.0,16.0
38.833333333333336,18.0
34.888888888888886,26.0
35.6,1.0
37.0,12.0
37.4,2.0
20.833333333333332,6.0
24.11111111111111,10.0
30.25,12.0
35.4,14.0
33.166666666666664,14.0
29.714285714285715,19.0
32.142857142857146,19.0
37.857142857142854,22.0
41.0,18.0
38.0,19.0
42.142857142857146,27.0
42.875,24.0
43.0,28.0
41.6,19.0
42.0,19.0
39.25,26.0
43.166666666666664,28.0
41.666666666666664,34.0
41.5,19.0
36.166666666666664,16.0
34.333333333333336,8.0
30.0,10.0
29.75,13.0
29.714285714285715,12.0
33.5,12.0
36.0,8.0
38.333333333333336,17.0
35.166666666666664,14.0
32.833333333333336,19.0
32.0,10.0
33.333333333333336,16.0
38.6,21.0
38.6,22.0
40.5,24.0
33.25,23.0
44.0,27.0
42.5,28.0
41.75,28.0
42.166666666666664,24.0
41.6,22.0
43.42857142857143,28.0
44.75,1.0
44.0,26.0
40.2,23.0
38.833333333333336,18.0
38.5,13.0
37.75,14.0
34.0,19.0
34.25,16.0
36.0,14.0
31.333333333333332,17.0
33.285714285714285,24.0
34.6,17.0
42.666666666666664,14.0
41.666666666666664,19.0
44.4,19.0
46.4,34.0
48.4,32.0
40.8,-2.0
39.0,12.0
41.2,19.0
40.5,1.0
42.5,1.0
43.333333333333336,1.0
43.0,1.0
44.714285714285715,1.0
46.0,1.0
44.125,1.0
42.833333333333336,1.0
44.0,1.0
46.75,1.0
46.0,1.0
45.0,1.0
40.8,1.0
42.5,1.0
43.6,1.0
39.0,1.0
45.714285714285715,1.0
51.666666666666664,-2.0
51.8,-2.0
43.5,38.0
43.5,1.0
42.857142857142854,18.0
41.285714285714285,1.0
39.333333333333336,-3.0
41.714285714285715,24.0
45.0,24.0
46.666666666666664,1.0
47.0,1.0
49.8,1.0
48.6,29.0
48.0,1.0
49.333333333333336,1.0
45.75,33.0
45.142857142857146,1.0
46.25,1.0
45.2,1.0
46.5,1.0
48.5,1.0
51.25,35.0
55.6,500.0
59.0,1.0
50.5,35.0
64.25,35.0
59.5,45.0
45.666666666666664,41.0
40.57142857142857,43.0
35.25,38.0
36.2,37.0
41.333333333333336,30.0
45.666666666666664,20.0
47.8,19.0
46.57142857142857,25.0
47.166666666666664,36.0
50.5,51.0
53.5,54.0
51.333333333333336,47.0
47.0,34.0
44.666666666666664,30.0
38.0,23.0
33.4,22.0
33.5,11.0
34.714285714285715,15.0
28.428571428571427,19.0
27.2,19.0
31.4,12.0
40.166666666666664,22.0
46.2,19.0
45.75,17.0
43.4,20.0
48.42857142857143,21.0
17.8,19.0
8.833333333333334,8.0
11.4,3.0
10.5,3.0
12.166666666666666,8.0
16.333333333333332,7.0
10.666666666666666,2.0
15.2,1.0
12.166666666666666,1.0
27.5,2.0
14.5,1.0
9.25,1.0
13.0,1.0
10.0,1.0
11.833333333333334,1.0
9.5,1.0
11.166666666666666,3.0
8.0,3.0
7.571428571428571,3.0
8.0,6.0
8.75,13.0
12.0,19.0
25.4,14.0
27.0,14.0
17.6,10.0
4.5,11.0
5.5,4.0
10.8,11.0
5.0,21.0
11.0,27.0
7.0,19.0
18.4,3.0
16.0,1.0
17.8,3.0
11.5,7.0
21.333333333333332,4.0
28.0,1.0
13.4,1.0
10.5,1.0
14.4,1.0
10.25,6.0
6.5,13.0
17.0,18.0
21.25,7.0
21.8,1.0
19.666666666666668,1.0
21.333333333333332,1.0
20.666666666666668,6.0
8.0,8.0
5.909090909090909,9.0
4.8,7.0
16.7,12.0
17.3,12.0
15.1,12.0
14.0,8.0
13.4,9.0
14.75,7.0
21.333333333333332,12.0
17.0,12.0
16.75,12.0
9.0,2.0
10.8,3.0
5.666666666666667,7.0
8.5,4.0
5.0,6.0
4.0,1.0
2.857142857142857,2.0
5.25,1.0
4.0,1.0
3.0,2.0
3.0,6.0
3.25,7.0
3.25,6.0
3.0,9.0
3.0,6.0
10.5,10.0
9.0,6.0
8.5,6.0
8.5,10.0
10.666666666666666,2.0
10.0,742.0
12.666666666666666,4.0
13.5,5.0
14.0,12.0
18.666666666666668,21.0
20.2,18.0
20.2,12.0
14.0,12.0
14.0,12.0
14.166666666666666,10.0
14.166666666666666,12.0
22.0,11.0
4.333333333333333,7.0
5.333333333333333,4.0
2.6666666666666665,6.0
2.5,1.0
4.0,1.0
7.4,1.0
7.666666666666667,2.0
7.666666666666667,6.0
6.4,7.0
6.4,6.0
6.166666666666667,9.0
6.166666666666667,6.0
12.5,10.0
12.5,6.0
10.833333333333334,6.0
10.833333333333334,10.0
11.25,2.0
16.0,742.0
16.0,4.0
14.25,5.0
14.6,12.0
14.25,21.0
15.666666666666666,18.0
15.666666666666666,12.0
12.5,12.0
12.5,12.0
13.0,10.0
13.0,12.0
14.25,11.0
31.8,19.0
32.4,15.0
32.3,16.0
32.55555555555556,11.0
30.181818181818183,10.0
24.88888888888889,5.0
22.22222222222222,11.0
20.0,9.0
19.333333333333332,12.0
19.8,10.0
18.88888888888889,8.0
25.181818181818183,12.0
26.6,15.0
24.0,21.0
22.0,24.0
22.77777777777778,21.0
23.1,23.0
23.818181818181817,21.0
19.666666666666668,26.0
21.444444444444443,25.0
26.0,19.0
24.666666666666668,11.0
24.4,9.0
22.11111111111111,16.0
22.285714285714285,13.0
24.444444444444443,11.0
21.6,10.0
27.5,8.0
13.444444444444445,10.0
20.7,9.0
12.9,15.0
12.636363636363637,16.0
15.2,18.0
11.3,15.0
8.88888888888889,13.0
9.88888888888889,8.0
10.2,2.0
9.3,1.0
9.222222222222221,8.0
10.6,9.0
11.0,13.0
12.5,10.0
11.8,13.0
11.11111111111111,8.0
10.5,6.0
10.7,3.0
10.11111111111111,4.0
10.3,3.0
11.88888888888889,1.0
10.9,8.0
11.1,6.0
13.727272727272727,13.0
12.5,9.0
11.9,9.0
12.555555555555555,2.0
10.3,5.0
7.555555555555555,5.0
9.272727272727273,13.0
11.444444444444445,10.0
11.3,13.0
9.6,15.0
11.4,10.0
11.3,10.0
12.0,2.0
10.454545454545455,6.0
9.222222222222221,3.0
8.2,4.0
7.5,3.0
4.888888888888889,3.0
5.0,1.0
5.7,2.0
8.3,4.0
10.5,9.0
8.7,10.0
10.8,9.0
10.1,10.0
13.666666666666666,9.0
19.0,13.0
25.7,21.0
19.22222222222222,22.0
18.2,22.0
20.8,18.0
19.0,22.0
21.8,21.0
22.6,23.0
20.8,13.0
13.8,18.0
9.3,10.0
8.181818181818182,21.0
9.8,12.0
11.555555555555555,17.0
11.5,5.0
11.88888888888889,13.0
11.88888888888889,10.0
11.363636363636363,18.0
12.5,7.0
17.1,12.0
24.7,10.0
23.5,17.0
21.0,12.0
18.8,18.0
20.7,12.0
16.22222222222222,8.0
14.9,1.0
15.555555555555555,7.0
16.7,8.0
10.3,9.0
11.3,3.0
13.0,4.0
15.4,8.0
11.444444444444445,9.0
11.8,7.0
10.333333333333334,4.0
6.8,2.0
6.818181818181818,7.0
6.2,8.0
5.5,9.0
5.3,3.0
5.5,1.0
6.2,3.0
7.6,2.0
12.9,10.0
20.77777777777778,7.0
24.1,20.0
29.22222222222222,15.0
32.8,25.0
27.7,20.0
27.6,22.0
29.2,20.0
32.4,24.0
33.888888888888886,24.0
27.0,23.0
24.77777777777778,23.0
25.444444444444443,21.0
13.454545454545455,13.0
23.5,9.0
31.1,5.0
30.1,13.0
27.4,11.0
17.2,16.0
23.0,13.0
13.1,15.0
15.0,9.0
17.2,8.0
25.8,7.0
31.7,13.0
28.7,17.0
32.77777777777778,841.0
36.54545454545455,24.0
36.0,22.0
34.4,24.0
38.22222222222222,24.0
36.0,28.0
39.0,23.0
37.54545454545455,23.0
23.6,21.0
31.8,24.0
39.5,19.0
38.3,20.0
37.7,19.0
30.77777777777778,18.0
25.90909090909091,11.0
24.11111111111111,10.0
25.11111111111111,5.0
25.8,15.0
30.1,9.0
33.1,20.0
33.4,16.0
33.1,22.0
31.9,20.0
31.7,21.0
33.3,21.0
37.9,31.0
38.3,31.0
36.0,29.0
33.1,20.0
40.55555555555556,23.0
40.8,23.0
38.666666666666664,25.0
38.0,23.0
36.7,20.0
36.2,24.0
37.7,24.0
34.4,21.0
32.0,18.0
31.2,15.0
30.5,19.0
27.7,20.0
25.727272727272727,12.0
24.4,11.0
24.2,9.0
25.5,13.0
28.88888888888889,16.0
33.111111111111114,17.0
37.2,22.0
40.18181818181818,26.0
39.77777777777778,29.0
42.5,34.0
42.6,35.0
33.3,31.0
28.6,23.0
30.666666666666668,16.0
33.36363636363637,17.0
36.1,19.0
41.0,24.0
40.3,20.0
38.22222222222222,22.0
37.888888888888886,17.0
37.55555555555556,20.0
36.6,19.0
35.7,16.0
36.0,20.0
37.0,19.0
40.44444444444444,24.0
42.1,20.0
43.9,26.0
44.09090909090909,30.0
42.22222222222222,34.0
48.22222222222222,36.0
50.5,38.0
43.1,40.0
40.3,36.0
41.22222222222222,27.0
39.6,19.0
35.888888888888886,21.0
34.2,22.0
32.666666666666664,24.0
38.9,22.0
41.7,22.0
41.77777777777778,27.0
44.2,31.0
47.4,36.0
45.77777777777778,36.0
45.4,34.0
45.625,34.0
48.0,31.0
45.8,38.0
43.18181818181818,37.0
43.22222222222222,36.0
49.7,30.0
45.4,30.0
43.4,34.0
42.3,33.0
48.4,40.0
46.7,42.0
45.72727272727273,41.0
43.0,41.0
42.0,34.0
41.8,35.0
38.9,26.0
33.2,27.0
35.0,28.0
37.1,35.0
37.4,38.0
34.5,29.0
35.9,19.0
38.4,16.0
41.4,25.0
41.81818181818182,34.0
40.8,35.0
44.0,30.0
42.8,28.0
43.2,29.0
45.3,30.0
45.8,29.0
48.333333333333336,34.0
49.5,36.0
54.1,48.0
57.5,55.0
49.8,53.0
39.2,40.0
36.7,29.0
31.3,24.0
32.18181818181818,23.0
37.666666666666664,23.0
40.2,28.0
41.44444444444444,24.0
42.2,28.0
47.875,33.0
49.8,42.0
51.18181818181818,43.0
48.22222222222222,39.0
40.77777777777778,29.0
35.2,27.0
35.6,21.0
30.3,21.0
29.1,12.0
21.454545454545453,16.0
17.88888888888889,16.0
20.8,15.0
32.111111111111114,15.0
36.4,22.0
41.4,28.0
34.2,28.0
37.8,26.0
34.6,21.0
18.88888888888889,23.0
4.5,12.0
4.111111111111111,7.0
7.333333333333333,1.0
8.2,2.0
13.2,9.0
14.7,6.0
15.5,7.0
11.8,2.0
5.7,2.0
4.4,1.0
4.0,1.0
3.6666666666666665,1.0
5.1,1.0
6.9,1.0
6.5,4.0
8.2,8.0
4.8,9.0
3.272727272727273,4.0
4.4,1.0
7.7,2.0
11.9,11.0
21.7,20.0
22.77777777777778,23.0
7.0,13.0
3.1,7.0
3.6,3.0
3.2,1.0
1.8,1.0
2.7777777777777777,1.0
12.5,2.0
1.0,2.0
6.2,2.0
11.25,2.0
18.8,3.0
0.6,3.0
11.909090909090908,3.0
11.0,3.0
15.25,7.0
0.5,7.0
7.1,7.0
5.5,7.0
12.0,4.0
1.0,4.0
5.3,4.0
7.0,4.0
4.0,6.0
1.0,6.0
2.2,6.0
3.5,6.0
4.0,1.0
0.6666666666666666,1.0
2.1,1.0
3.6666666666666665,1.0
4.666666666666667,2.0
0.2,2.0
2.8,2.0
3.6666666666666665,2.0
5.0,1.0
0.0,1.0
3.1,1.0
3.8,1.0
13.333333333333334,1.0
0.0,1.0
13.4,1.0
11.833333333333334,1.0
10.75,2.0
10.75,6.0
2.6,2.0
2.6,6.0
5.444444444444445,2.0
5.444444444444445,6.0
7.0,2.0
7.0,6.0
9.833333333333334,7.0
9.833333333333334,6.0
1.8333333333333333,7.0
1.8333333333333333,6.0
6.2,7.0
6.2,6.0
6.333333333333333,7.0
6.333333333333333,6.0
9.0,9.0
9.0,6.0
1.6,9.0
1.6,6.0
6.1,9.0
6.1,6.0
8.0,9.0
8.0,6.0
18.2,10.0
6.25,10.0
13.3,10.0
18.333333333333332,10.0
21.5,6.0
6.5,6.0
14.333333333333334,6.0
19.333333333333332,6.0
15.25,6.0
15.25,10.0
5.0,6.0
5.0,10.0
12.9,6.0
12.9,10.0
15.25,6.0
15.25,10.0
13.8,2.0
5.666666666666667,2.0
12.909090909090908,2.0
14.333333333333334,2.0
19.444444444444443,742.0
8.5,742.0
15.2,742.0
18.25,742.0
18.0,4.0
8.5,4.0
15.6,4.0
18.25,4.0
16.5,5.0
8.25,5.0
14.777777777777779,5.0
16.4,5.0
15.666666666666666,12.0
8.0,12.0
13.2,12.0
15.0,12.0
15.8,21.0
7.8,21.0
13.1,21.0
14.5,21.0
18.142857142857142,18.0
7.666666666666667,18.0
12.666666666666666,18.0
14.571428571428571,18.0
17.25,12.0
6.25,12.0
12.0,12.0
14.2,12.0
17.6,10.0
4.333333333333333,10.0
13.4,10.0
15.0,10.0
18.571428571428573,11.0
5.0,11.0
14.25,11.0
16.25,11.0
11.333333333333334,2.0
11.0,2.0
16.5,3.0
9.75,3.0
6.333333333333333,7.0
11.5,7.0
5.8,4.0
11.6,4.0
4.333333333333333,6.0
14.333333333333334,6.0
6.5,1.0
13.5,1.0
7.75,2.0
14.0,2.0
12.5,1.0
14.8,1.0
19.375,1.0
17.0,1.0
15.0,2.0
15.0,6.0
17.666666666666668,2.0
17.666666666666668,6.0
9.75,7.0
9.75,6.0
14.0,7.0
14.0,6.0
11.0,9.0
11.0,6.0
11.0,9.0
11.0,6.0
18.2,10.0
17.2,10.0
19.5,6.0
13.0,6.0
19.0,6.0
19.0,10.0
12.5,6.0
12.5,10.0
16.8,2.0
19.333333333333332,2.0
27.0,742.0
29.6,742.0
25.6,4.0
25.666666666666668,4.0
24.333333333333332,5.0
23.666666666666668,5.0
23.0,12.0
28.0,12.0
24.333333333333332,21.0
25.666666666666668,21.0
25.333333333333332,18.0
24.0,18.0
28.0,12.0
21.2,12.0
32.2,10.0
18.6,10.0
27.4,11.0
19.333333333333332,11.0
12.8,8.0
7.0,9.0
4.5,7.0
11.0,1.0
11.0,2.0
12.75,1.0
12.75,2.0
13.0,4.0
13.0,3.0
15.666666666666666,4.0
15.666666666666666,3.0
9.0,3.0
9.0,7.0
11.25,3.0
11.25,7.0
9.8,1.0
9.8,4.0
12.0,1.0
12.0,4.0
7.75,5.0
7.75,6.0
7.75,8.0
6.25,5.0
6.25,1.0
6.25,9.0
9.0,5.0
9.0,1.0
9.0,9.0
4.333333333333333,3.0
4.333333333333333,2.0
4.333333333333333,7.0
6.166666666666667,3.0
6.166666666666667,2.0
6.166666666666667,7.0
3.5,2.0
3.5,1.0
5.5,2.0
5.5,1.0
7.75,7.0
7.75,1.0
9.571428571428571,7.0
9.571428571428571,1.0
6.571428571428571,9.0
6.571428571428571,2.0
6.571428571428571,6.0
9.5,9.0
9.5,2.0
9.5,6.0
6.0,7.0
6.0,7.0
6.0,6.0
8.333333333333334,7.0
8.333333333333334,7.0
8.333333333333334,6.0
5.75,4.0
5.75,9.0
5.75,6.0
6.8,4.0
6.8,9.0
6.8,6.0
15.0,8.0
15.0,10.0
18.25,8.0
18.25,10.0
13.5,10.0
13.5,6.0
13.333333333333334,10.0
13.333333333333334,6.0
12.0,14.0
12.0,6.0
12.0,10.0
12.0,14.0
12.0,6.0
12.0,10.0
11.666666666666666,13.0
11.666666666666666,2.0
14.5,13.0
14.5,2.0
19.5,12.0
19.5,742.0
21.8,12.0
21.8,742.0
19.0,10.0
19.0,4.0
18.25,10.0
18.25,4.0
15.857142857142858,7.0
15.857142857142858,5.0
17.0,7.0
17.0,5.0
15.0,14.0
15.0,12.0
16.666666666666668,14.0
16.666666666666668,12.0
17.333333333333332,13.0
17.333333333333332,21.0
14.333333333333334,16.0
14.333333333333334,18.0
17.428571428571427,16.0
17.428571428571427,18.0
13.6,7.0
13.6,12.0
16.8,7.0
16.8,12.0
14.75,4.0
14.75,10.0
17.6,4.0
17.6,10.0
16.5,3.0
16.5,11.0
20.75,3.0
20.75,11.0
24.0,21.0
24.0,11.0
22.166666666666668,15.0
22.166666666666668,9.0
21.0,14.0
21.0,12.0
20.6,15.0
20.6,10.0
19.75,28.0
19.75,8.0
26.0,10.0
26.0,12.0
26.666666666666668,17.0
26.666666666666668,15.0
26.25,23.0
26.25,21.0
24.0,19.0
24.0,24.0
24.0,21.0
24.0,21.0
25.666666666666668,23.0
25.666666666666668,23.0
23.142857142857142,23.0
23.142857142857142,21.0
24.666666666666668,19.0
24.666666666666668,26.0
23.0,17.0
23.0,25.0
25.75,22.0
25.75,19.0
24.714285714285715,20.0
24.714285714285715,11.0
23.333333333333332,19.0
23.333333333333332,9.0
22.166666666666668,17.0
22.166666666666668,16.0
22.4,11.0
22.4,13.0
25.75,14.0
25.75,11.0
23.6,17.0
23.6,10.0
25.2,21.0
25.2,8.0
14.666666666666666,19.0
14.666666666666666,10.0
21.0,12.0
21.0,9.0
17.0,12.0
17.0,15.0
12.857142857142858,8.0
12.857142857142858,16.0
16.0,12.0
16.0,18.0
12.5,13.0
12.5,15.0
11.8,20.0
11.8,13.0
12.125,13.0
12.125,8.0
12.75,10.0
12.75,2.0
11.8,13.0
11.8,1.0
11.444444444444445,17.0
11.444444444444445,8.0
11.333333333333334,15.0
11.333333333333334,9.0
12.285714285714286,10.0
12.285714285714286,13.0
13.0,13.0
13.0,10.0
13.0,22.0
13.0,8.0
12.0,21.0
12.0,6.0
7.666666666666667,1.0
7.666666666666667,3.0
6.625,4.0
